1.096655996923523446e+00
8.428164553966897010e-01
9.025769061261094128e-01
1.019515399013757539e+00
1.135768893007510494e+00
9.993211832932051841e-01
9.933781422633546354e-01
1.135493348976321037e+00
1.001516994500511570e+00
1.019515399013757539e+00
1.138506389828803922e+00
9.454676260768281049e-01
8.924075305302807681e-01
1.138506389828803922e+00
1.121327559955759279e+00
1.223706318182619546e+00
1.186758490817451772e+00
1.713939168116275447e+00
9.357502101594122879e-01
9.250680050217680028e-01
1.193525764277575618e+00
1.155792303998680826e+00
1.028987716135547181e+00
1.096132198030788762e+00
1.259249958586149631e+00
1.259249958586149631e+00
1.076258809643676040e+00
2.271145094179959578e+00
1.556707548520583462e+00
1.274558515137434789e+00
1.697421937335408249e+00
1.148937417871376931e+00
1.167599712002088896e+00
9.460984844943619576e-01
1.113150677232982666e+00
9.155941549191556339e-01
1.128377593798531642e+00
3.400040536678595959e+00
2.995348323790684830e+00
2.709254333517272961e+00
1.921140248020045016e+00
1.689497594200728425e+00
1.203215443666399542e+00
1.041244351707774074e+00
1.041244351707774074e+00
9.792397359997917494e-01
1.059622633088759258e+00
4.624299795398080448e+00
4.290622589332856229e+00
4.232174980089355110e+00
4.507333418699724703e+00
4.091303612562156466e+00
3.744015045076520831e+00
3.744015045076520831e+00
3.744015045076520831e+00
2.958314004206508585e+00
1.905599369131398824e+00
2.398202988332324370e+00
1.671750406807279266e+00
1.680029778999980072e+00
9.119264570604025399e-01
1.041383029244528524e+00
1.006178044795223103e+00
1.043295937697596765e+00
1.119568326318622464e+00
9.913265562735322778e-01
1.108972928943668945e+00
1.324637473829395784e+00
1.323694939832697592e+00
1.095532251178937377e+00
4.390057678082954773e+00
4.158041961338287074e+00
4.352261746117608077e+00
4.207841631557583284e+00
4.253387333898913880e+00
4.602852419067573031e+00
4.557453214225232863e+00
4.719694305396795464e+00
4.624299795398080448e+00
4.952178814612583579e+00
3.883226782810154543e+00
4.150502481436135760e+00
4.204819860169979329e+00
3.640851644890447769e+00
3.653436717142758638e+00
3.322040408903891962e+00
3.293406708453227250e+00
3.360371885482043020e+00
3.001819090762329445e+00
2.351016767058073942e+00
2.720243282319486422e+00
2.354421345572485613e+00
2.202688440382445378e+00
2.154831459151913542e+00
2.015439299107671278e+00
1.204697990324018697e+00
1.154988001505654616e+00
1.199920040663462473e+00
9.847543332091341917e-01
1.119568326318622464e+00
2.906792341889095521e+00
2.897202680966560084e+00
3.496473922608637874e+00
4.332255544395005487e+00
4.532097716044310332e+00
4.703004137436659349e+00
3.815127573876480493e+00
4.034356551152265880e+00
3.957263650361406260e+00
3.927225850985475386e+00
4.253387333898913880e+00
4.566980619750358628e+00
4.323021148637859135e+00
4.445645950478310127e+00
4.500655431136653561e+00
3.841139853443033658e+00
5.053164062884453855e+00
4.210176371889916780e+00
4.394737208729169176e+00
3.329424112615225972e+00
3.596002841202383671e+00
3.141681332709174601e+00
3.792415576833546798e+00
